displacement_type,combined_type,month,duration_days,latitude,longitude,year,region,is_large_event
Conflict,Conflict,7,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,7,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,7,6,1.91156,45.09925,2025,Banaadir,0
Disaster,Drought,7,6,7.840899999999999,48.12075,2025,Bari,0
Disaster,Drought,7,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,7,6,7.16241,49.00102,2025,Mudug,0
Disaster,Drought,7,6,6.76972,47.43083,2025,Mudug,0
Disaster,Drought,7,6,7.03917,47.22166,2025,Mudug,0
Disaster,Drought,7,6,10.14761,46.68854,2025,Sanaag,0
Conflict,Conflict,7,6,-0.35817,42.54536,2025,Lower Juba,0
Disaster,Drought,7,6,10.48703,49.690235,2025,Bari,0
Conflict,Conflict,7,6,1.94751,44.978415,2025,Banaadir,0
Conflict,Conflict,7,6,3.61937,42.138935,2025,Gedo,1
Conflict,Conflict,7,6,2.96448,43.244955,2025,Bay,1
Conflict,Conflict,7,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,7,6,4.3122,45.455985,2025,Hiiraan,1
Conflict,Conflict,7,6,3.81645,43.43285,2025,Bakool,0
Conflict,Conflict,7,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,7,6,10.625525,48.515795,2025,Sanaag,0
Conflict,Conflict,7,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,7,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,7,6,9.62563,49.164795,2025,Sanaag,0
Conflict,Conflict,7,6,3.320795,42.04641,2025,Gedo,1
Disaster,Drought,7,6,2.550275,45.49746,2025,Banaadir,0
Conflict,Conflict,7,6,2.550275,45.49746,2025,Banaadir,0
Conflict,Conflict,7,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,7,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Disaster,Drought,7,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,7,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,7,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,7,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,0.54611095,42.48810855,2025,Middle Juba,0
Disaster,Drought,7,6,6.76972,47.43083,2025,Mudug,0
Conflict,Conflict,7,6,0.63383,42.742885,2025,Middle Juba,0
Disaster,Drought,7,6,2.40941,42.97458,2025,Bay,0
Disaster,Drought,7,6,2.81513,42.84011,2025,Bay,1
Disaster,Drought,7,6,7.03917,47.22166,2025,Mudug,0
Disaster,Drought,7,6,9.714995,46.589315,2025,Other,0
Conflict,Conflict,7,6,3.71906,41.937245,2025,Gedo,1
Disaster,Drought,7,6,2.96448,43.244955,2025,Bay,1
Conflict,Conflict,7,6,3.43559,41.7337,2025,Gedo,0
Conflict,Conflict,7,6,2.99337,45.56808,2025,Other,0
Conflict,Conflict,7,6,3.81645,43.43285,2025,Bakool,0
Disaster,Drought,7,6,7.16241,49.00102,2025,Mudug,0
Disaster,Drought,7,6,6.904445000000001,47.326245,2025,Mudug,0
Disaster,Drought,7,6,7.28596,47.914975,2025,Other,0
Conflict,Conflict,7,6,2.96448,43.244955,2025,Bay,0
Disaster,Drought,7,6,10.92131,49.39993,2025,Bari,0
Disaster,Drought,7,6,3.474885,44.089435,2025,Bay,1
Disaster,Drought,7,6,2.72553745,42.9673654,2025,Bay,1
Conflict,Conflict,7,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,7,6,0.5909,41.78618,2025,Lower Juba,0
Disaster,Drought,7,6,4.18891,43.90622,2025,Bakool,0
Disaster,Drought,7,6,10.14761,46.68854,2025,Sanaag,0
Disaster,Drought,7,6,9.28238,46.49009,2025,Other,0
Disaster,Drought,7,6,7.822825,47.389785,2025,Hiiraan,0
Disaster,Drought,7,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,3.8098,42.988510000000005,2025,Gedo,1
Disaster,Drought,7,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,7,6,2.76162,43.31219,2025,Bay,0
Disaster,Flood,7,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,7,6,10.768735,48.38394,2025,Bari,0
Conflict,Conflict,7,6,7.1623,47.50633,2025,Bari,0
Conflict,Conflict,7,6,4.029865,43.322235000000006,2025,Bakool,0
Disaster,Drought,7,6,10.625525,48.515795,2025,Sanaag,0
Conflict,Conflict,7,6,9.62563,49.164795,2025,Sanaag,1
Conflict,Conflict,7,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,7,6,3.4584900000000003,43.096985,2025,Bay,1
Conflict,Conflict,7,6,11.47197,49.87282,2025,Bari,0
Conflict,Conflict,7,6,3.11383,43.6498,2025,Bay,0
Conflict,Conflict,7,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,7,6,10.66519,47.85193,2025,Sanaag,0
Disaster,Drought,7,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,7,6,3.651675,45.57253,2025,Hiiraan,0
Conflict,Conflict,7,6,4.3122,45.455985,2025,Hiiraan,0
Conflict,Conflict,7,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,7,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,7,6,3.61937,42.138935,2025,Gedo,1
Conflict,Conflict,7,6,3.320795,42.04641,2025,Gedo,1
Conflict,Conflict,7,6,3.8098,42.988510000000005,2025,Gedo,1
Conflict,Conflict,7,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,10.576495,48.031815,2025,Sanaag,1
Conflict,Conflict,7,6,10.182665,48.094945,2025,Sanaag,0
Conflict,Conflict,7,6,9.74917,48.82194,2025,Sanaag,1
Conflict,Conflict,7,6,10.33524,49.110935,2025,Bari,1
Disaster,Drought,7,6,6.95734,47.484005,2025,Bari,0
Conflict,Conflict,7,6,9.62563,49.164795,2025,Sanaag,0
Conflict,Conflict,7,6,3.65137,43.77801,2025,Bay,1
Conflict,Conflict,7,6,10.231694999999998,48.578925,2025,Sanaag,0
Disaster,Drought,7,6,7.55511,46.653075,2025,Bari,0
Conflict,Conflict,7,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,7,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,7,6,7.210031349999999,47.9966341,2025,Other,0
Disaster,Drought,7,6,0.63523,42.30405,2025,Lower Juba,0
Disaster,Drought,7,6,7.006025,47.831955,2025,Bari,0
Conflict,Conflict,7,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,7,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,7,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,7,6,2.1381,45.1212,2025,Other,1
Conflict,Conflict,7,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,7,6,3.651675,45.57253,2025,Hiiraan,0
Disaster,Drought,7,6,8.22864,47.893295,2025,Bari,0
Disaster,Drought,7,6,11.093095,49.104365,2025,Sanaag,0
Conflict,Conflict,7,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,7,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,7,6,10.14761,46.68854,2025,Sanaag,0
Conflict,Conflict,7,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,7,6,2.96448,43.244955,2025,Bay,1
Conflict,Conflict,7,6,4.24328,43.21162,2025,Bakool,0
Disaster,Drought,7,6,9.714995,46.589315,2025,Other,0
Disaster,Drought,7,6,2.40941,42.97458,2025,Bay,0
Disaster,Drought,7,6,10.625525,48.515795,2025,Sanaag,0
Disaster,Drought,7,6,9.74917,48.82194,2025,Sanaag,0
Disaster,Drought,7,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,5.42116,44.882915,2025,Mudug,0
Conflict,Conflict,7,6,3.90284,42.34248,2025,Gedo,0
Conflict,Conflict,7,6,3.8098,42.988510000000005,2025,Gedo,0
Disaster,Drought,7,6,2.81513,42.84011,2025,Bay,1
Disaster,Drought,7,6,10.92131,49.39993,2025,Bari,0
Disaster,Drought,7,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,7,6,2.296275,44.71686,2025,Banaadir,0
Disaster,Drought,7,6,9.52213,45.53363,2025,Other,0
Conflict,Conflict,7,6,1.71594,44.77166,2025,Other,0
Conflict,Conflict,7,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,7,6,0.8745050000000001,43.9861,2025,Banaadir,0
Conflict,Conflict,7,6,1.77316045,44.5321857,2025,Banaadir,0
Disaster,Drought,7,6,9.714995,46.589315,2025,Other,0
Disaster,Drought,7,6,2.40941,42.97458,2025,Bay,1
Conflict,Conflict,7,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,7,6,8.69294,47.39939,2025,Sanaag,0
Conflict,Conflict,7,6,0.5909,41.78618,2025,Lower Juba,0
Disaster,Drought,7,6,6.70334,46.703405,2025,Bari,0
Disaster,Drought,7,6,9.28238,46.49009,2025,Other,0
Disaster,Drought,7,6,9.74917,48.82194,2025,Sanaag,0
Conflict,Conflict,7,6,10.768735,48.38394,2025,Bari,0
Conflict,Conflict,7,6,10.602505,49.814965,2025,Bari,0
Disaster,Drought,7,6,10.92131,49.39993,2025,Bari,0
Conflict,Conflict,7,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,7,6,1.49095745,42.6707504,2025,Other,0
Conflict,Conflict,7,6,2.48779,45.6592,2025,Other,0
Disaster,Drought,7,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,7,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,7,6,9.878900000000002,47.43771,2025,Sanaag,0
Conflict,Conflict,7,6,10.66519,47.85193,2025,Sanaag,0
Conflict,Conflict,7,6,3.651675,45.57253,2025,Hiiraan,0
Conflict,Conflict,7,6,2.5117103,41.8630909,2025,Other,0
Conflict,Conflict,7,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,7,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,7,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,7,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,7,6,10.49896,49.282955,2025,Sanaag,0
Conflict,Conflict,7,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,7,6,4.029865,43.322235000000006,2025,Bakool,0
Conflict,Conflict,7,6,3.46514,43.541325,2025,Bay,0
Conflict,Conflict,7,6,10.48703,49.690235,2025,Bari,0
Conflict,Conflict,7,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,7,6,10.66519,47.85193,2025,Sanaag,0
Conflict,Conflict,7,6,7.719279999999999,46.857775,2025,Sanaag,0
Conflict,Conflict,7,6,3.80315,42.54417,2025,Gedo,0
Conflict,Conflict,7,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,3.4584900000000003,43.096985,2025,Bay,1
Conflict,Conflict,7,6,4.3122,45.455985,2025,Hiiraan,1
Disaster,Drought,7,6,10.625525,48.515795,2025,Sanaag,0
Conflict,Conflict,7,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,7,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,7,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,7,6,3.81645,43.43285,2025,Bakool,0
Conflict,Conflict,7,6,3.11383,43.6498,2025,Bay,1
Conflict,Conflict,7,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,7,6,3.80315,42.54417,2025,Gedo,0
Conflict,Conflict,7,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,7,6,3.4584900000000003,43.096985,2025,Bay,0
Conflict,Conflict,7,6,-0.35817,42.54536,2025,Lower Juba,0
Disaster,Drought,7,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,7,6,9.74917,48.82194,2025,Sanaag,0
Conflict,Conflict,7,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,7,6,1.03809095,41.99119355,2025,Other,0
Disaster,Drought,7,6,1.94751,44.978415,2025,Banaadir,0
Conflict,Conflict,7,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,7,6,1.42848095,42.44711355,2025,Bay,0
Disaster,Drought,7,6,10.625525,48.515795,2025,Sanaag,0
Conflict,Conflict,7,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,7,6,4.029865,43.322235000000006,2025,Bakool,0
Conflict,Conflict,7,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,7,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,7,6,3.90006,45.53233,2025,Hiiraan,1
Disaster,Drought,7,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,7,6,2.37332745,42.6297554,2025,Other,0
Disaster,Drought,7,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,7,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,7,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,4.18891,43.90622,2025,Bakool,0
Conflict,Conflict,7,6,7.210031349999999,47.9966341,2025,Other,0
Conflict,Conflict,7,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,7,6,10.92131,49.39993,2025,Bari,0
Conflict,Conflict,7,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,7,6,10.66519,47.85193,2025,Sanaag,0
Conflict,Conflict,7,6,10.48703,49.690235,2025,Bari,0
Conflict,Conflict,7,6,10.602505,49.814965,2025,Bari,0
Conflict,Conflict,6,6,0.5909,41.78618,2025,Lower Juba,0
Disaster,Drought,6,6,11.093095,49.104365,2025,Sanaag,0
Conflict,Conflict,6,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,6,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,6,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,6,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,6,6,9.74917,48.82194,2025,Sanaag,0
Conflict,Conflict,6,6,10.48703,49.690235,2025,Bari,0
Conflict,Conflict,6,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,6,6,-0.35817,42.54536,2025,Lower Juba,1
Conflict,Conflict,6,6,4.00268,43.669535,2025,Bakool,0
Conflict,Conflict,6,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,6,6,7.85654,48.61756,2025,Bari,0
Disaster,Drought,6,6,10.625525,48.515795,2025,Sanaag,0
Disaster,Drought,6,6,2.40941,42.97458,2025,Bay,1
Disaster,Drought,6,6,2.96448,43.244955,2025,Bay,0
Conflict,Conflict,6,6,0.63383,42.742885,2025,Middle Juba,0
Disaster,Flood,6,6,2.4494100000000003,45.166655,2025,Banaadir,0
Conflict,Conflict,6,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,6,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,6,6,3.40329,45.61273,2025,Hiiraan,0
Conflict,Conflict,6,6,6.514245,47.413385,2025,Banaadir,0
Conflict,Conflict,6,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,6,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,6,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,6,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,6,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,6,6,3.40329,45.61273,2025,Hiiraan,0
Disaster,Drought,6,6,7.822825,47.389785,2025,Hiiraan,0
Conflict,Conflict,6,6,3.11383,43.6498,2025,Bay,1
Disaster,Drought,6,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,6,6,4.012425,44.217645,2025,Bakool,0
Disaster,Drought,6,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,6,6,7.210031349999999,47.9966341,2025,Other,0
Disaster,Drought,6,6,10.625525,48.515795,2025,Sanaag,0
Conflict,Conflict,6,6,4.029865,43.322235000000006,2025,Bakool,0
Disaster,Drought,6,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,6,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,6,6,3.90284,42.34248,2025,Gedo,0
Disaster,Flood,6,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,6,6,3.61937,42.138935,2025,Gedo,0
Disaster,Drought,6,6,6.514245,47.413385,2025,Banaadir,0
Disaster,Drought,6,6,10.14761,46.68854,2025,Sanaag,0
Conflict,Conflict,6,6,3.010565,42.599615,2025,Gedo,0
Conflict,Conflict,6,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,6,6,10.48703,49.690235,2025,Bari,0
Conflict,Conflict,6,6,11.19664,49.636375,2025,Bari,1
Conflict,Conflict,6,6,11.47197,49.87282,2025,Bari,0
Conflict,Conflict,6,6,3.678555,43.430710000000005,2025,Bay,0
Conflict,Conflict,6,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,6,6,1.890895,44.746895,2025,Banaadir,0
Conflict,Conflict,6,6,2.4494100000000003,45.166655,2025,Banaadir,0
Conflict,Conflict,6,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,6,6,2.610505,44.53832,2025,Bay,0
Disaster,Flood,6,6,2.550275,45.49746,2025,Banaadir,0
Conflict,Conflict,6,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,6,6,4.72434,45.37964,2025,Hiiraan,0
Disaster,Drought,6,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,6,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,6,6,10.66519,47.85193,2025,Sanaag,0
Conflict,Conflict,6,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,6,6,11.093095,49.104365,2025,Sanaag,0
Conflict,Conflict,6,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Disaster,Drought,6,6,9.74917,48.82194,2025,Sanaag,0
Conflict,Conflict,6,6,3.604265,42.249955,2025,Gedo,0
Conflict,Conflict,6,6,1.60777,44.635855,2025,Banaadir,0
Conflict,Conflict,6,6,0.5909,41.78618,2025,Lower Juba,1
Conflict,Conflict,6,6,4.24328,43.21162,2025,Bakool,0
Conflict,Conflict,6,6,10.101845,47.94501,2025,Bari,0
Disaster,Drought,6,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,6,6,8.991145,46.09746,2025,Other,0
Conflict,Conflict,6,6,2.37332745,42.6297554,2025,Other,0
Conflict,Conflict,6,6,7.85654,48.61756,2025,Bari,0
Disaster,Drought,6,6,3.40329,45.61273,2025,Hiiraan,0
Conflict,Conflict,6,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,6,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,6,6,0.25861595,42.33230855,2025,Lower Juba,0
Conflict,Conflict,6,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,6,6,0.419905,42.64308,2025,Middle Juba,0
Disaster,Drought,6,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,6,6,1.03809095,41.99119355,2025,Other,0
Disaster,Drought,6,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,6,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,6,6,3.40329,45.61273,2025,Hiiraan,0
Disaster,Flood,6,6,2.48779,45.6592,2025,Other,1
Conflict,Conflict,6,6,3.80315,42.54417,2025,Gedo,0
Conflict,Conflict,6,6,8.991145,46.09746,2025,Other,0
Conflict,Conflict,6,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,6,6,11.47197,49.87282,2025,Bari,0
Conflict,Conflict,6,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,6,6,0.04469095,42.23250355,2025,Lower Juba,0
Disaster,Drought,6,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,6,6,0.63383,42.742885,2025,Middle Juba,0
Disaster,Drought,6,6,2.81513,42.84011,2025,Bay,1
Disaster,Drought,6,6,9.74917,48.82194,2025,Sanaag,0
Conflict,Conflict,6,6,10.66519,47.85193,2025,Sanaag,0
Conflict,Conflict,6,6,2.48779,45.6592,2025,Other,0
Conflict,Conflict,6,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,6,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,6,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,6,6,0.5909,41.78618,2025,Lower Juba,1
Conflict,Conflict,6,6,4.216095,43.55892,2025,Bakool,0
Conflict,Conflict,6,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,6,6,3.90949,42.786820000000006,2025,Gedo,1
Conflict,Conflict,6,6,5.78299,46.22825,2025,Bari,0
Conflict,Conflict,6,6,7.840899999999999,48.12075,2025,Bari,0
Conflict,Conflict,6,6,10.059125000000002,48.4378,2025,Sanaag,0
Disaster,Drought,6,6,2.48537,44.00688,2025,Bay,1
Disaster,Drought,6,6,7.01757,46.524865,2025,Bay,0
Conflict,Conflict,6,6,10.768735,48.38394,2025,Bari,0
Conflict,Conflict,6,6,1.63134095,42.37987855,2025,Other,0
Disaster,Drought,6,6,10.53683,48.69568,2025,Sanaag,0
Conflict,Conflict,6,6,8.98024,48.310795,2025,Bari,0
Conflict,Conflict,6,6,4.029865,43.322235000000006,2025,Bakool,0
Disaster,Drought,6,6,2.96448,43.244955,2025,Bay,0
Disaster,Drought,6,6,10.625525,48.515795,2025,Sanaag,0
Conflict,Conflict,6,6,10.49896,49.282955,2025,Sanaag,0
Conflict,Conflict,6,6,3.504575,42.451645,2025,Gedo,0
Conflict,Conflict,6,6,1.76761245,42.5128654,2025,Other,0
Conflict,Conflict,6,6,10.48703,49.690235,2025,Bari,0
Conflict,Conflict,6,6,4.24328,43.21162,2025,Bakool,0
Disaster,Drought,6,6,9.28238,46.49009,2025,Other,0
Disaster,Drought,6,6,9.14164,47.50747,2025,Other,0
Conflict,Conflict,6,6,4.263745,43.961905,2025,Hiiraan,0
Conflict,Conflict,6,6,1.77316045,44.5321857,2025,Banaadir,0
Disaster,Flood,6,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,6,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,6,6,2.4494100000000003,45.166655,2025,Banaadir,0
Conflict,Conflict,6,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,6,6,7.03917,47.22166,2025,Mudug,0
Conflict,Conflict,6,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,6,6,9.66169,48.941385,2025,Bari,0
Conflict,Conflict,6,6,8.52916065,48.0129103,2025,Bari,0
Conflict,Conflict,6,6,10.48703,49.690235,2025,Bari,0
Conflict,Conflict,6,6,10.059125000000002,48.4378,2025,Sanaag,1
Disaster,Drought,6,6,10.625525,48.515795,2025,Sanaag,0
Disaster,Flood,6,6,8.40207,48.48284,2025,Other,1
Conflict,Conflict,6,6,2.56071595,42.95898855,2025,Bakool,0
Conflict,Conflict,6,6,3.4584900000000003,43.096985,2025,Bay,1
Disaster,Drought,6,6,1.60777,44.635855,2025,Banaadir,0
Conflict,Conflict,6,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,6,6,3.90949,42.786820000000006,2025,Gedo,0
Conflict,Conflict,6,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Disaster,Flood,6,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,6,6,2.4494100000000003,45.166655,2025,Banaadir,0
Disaster,Drought,6,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,6,6,6.80374285,45.4205905,2025,Bari,0
Conflict,Conflict,6,6,9.28238,46.49009,2025,Other,0
Disaster,Drought,6,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,6,6,3.206,42.35912,2025,Gedo,0
Disaster,Flood,6,6,-0.35817,42.54536,2025,Lower Juba,1
Conflict,Conflict,6,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,6,6,7.486605,48.225445,2025,Bari,0
Conflict,Conflict,6,6,3.80315,42.54417,2025,Gedo,0
Conflict,Conflict,6,6,0.63383,42.742885,2025,Middle Juba,0
Disaster,Drought,6,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,6,6,3.90284,42.34248,2025,Gedo,0
Conflict,Conflict,6,6,3.40329,45.61273,2025,Hiiraan,0
Conflict,Conflict,6,6,0.5909,41.78618,2025,Lower Juba,1
Conflict,Conflict,6,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,6,6,7.058755,46.97432,2025,Sanaag,0
Disaster,Drought,6,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,6,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,6,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,6,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,6,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,6,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,6,6,10.101845,47.94501,2025,Bari,0
Disaster,Flood,6,6,2.48779,45.6592,2025,Other,0
Conflict,Conflict,6,6,2.48779,45.6592,2025,Other,0
Conflict,Conflict,6,6,2.99337,45.56808,2025,Other,0
Conflict,Conflict,6,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,6,6,10.768735,48.38394,2025,Bari,0
Conflict,Conflict,6,6,3.30914,42.69214,2025,Gedo,0
Disaster,Drought,6,6,7.210031349999999,47.9966341,2025,Other,1
Conflict,Conflict,8,6,3.5552650000000003,43.6304395,2025,Other,1
Conflict,Conflict,6,6,0.82276595,42.33022355,2025,Middle Juba,0
Disaster,Drought,6,6,3.16988745,42.2128604,2025,Other,0
Disaster,Drought,6,6,2.3372449,42.2849308,2025,Other,0
Conflict,Conflict,6,6,4.029865,43.322235000000006,2025,Bakool,0
Conflict,Conflict,6,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,6,6,2.99337,45.56808,2025,Other,0
Conflict,Conflict,6,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,6,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,6,6,-0.35817,42.54536,2025,Lower Juba,0
Conflict,Conflict,6,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,6,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,6,6,1.62863,42.06274,2025,Middle Juba,0
Conflict,Conflict,6,6,3.206,42.35912,2025,Gedo,0
Disaster,Drought,6,6,4.72434,45.37964,2025,Hiiraan,0
Disaster,Drought,6,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,6,6,7.840899999999999,48.12075,2025,Bari,0
Disaster,Drought,6,6,4.012425,44.217645,2025,Bakool,0
Conflict,Conflict,6,6,10.66519,47.85193,2025,Sanaag,0
Conflict,Conflict,6,6,2.759545,43.657915,2025,Gedo,0
Conflict,Conflict,6,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,6,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,6,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,6,6,0.5909,41.78618,2025,Lower Juba,1
Conflict,Conflict,6,6,2.37332745,42.6297554,2025,Other,0
Conflict,Conflict,6,6,0.849155,42.403855,2025,Lower Juba,0
Conflict,Conflict,6,6,10.61616,47.36795,2025,Sanaag,0
