id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
228718,Somalia,SOM,10.61616,47.36795,"[10.61616, 47.36795]",Recommended figure,Disaster,total,45,2025-08-30,2025-08-24,2025-08-30,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceerigaabo, Sanaag, Somalia","10.61616, 47.36795",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:35.470808Z,"Somalia: 45 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 45 people were displaced from and towards Ceerigaabo, Sanaag , arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228780,Somalia,SOM,0.5909,41.78618,"[0.5909, 41.78618]",Recommended figure,Disaster,total,11,2025-08-30,2025-08-24,2025-08-30,2025,32970,Somalia: Drought - Lower Juba - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia","0.5909, 41.78618",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:48:28.888826Z,"Somalia: 11 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced from and towards Afmadow, Lower Juba , arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228737,Somalia,SOM,2.40941,42.97458,"[2.40941, 42.97458]",Recommended figure,Disaster,total,9,2025-08-30,2025-08-24,2025-08-30,2025,32966,Somalia: Drought - Bay - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia","2.40941, 42.97458",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:45.341485Z,"Somalia: 9 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 9 people were displaced from and towards Diinsoor, Bay , arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228733,Somalia,SOM,9.04186,49.200475,"[9.04186, 49.200475]",Recommended figure,Disaster,total,13,2025-08-30,2025-08-24,2025-08-30,2025,32974,Somalia: Drought - Mudug - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Jariiban, Mudug, Somalia","10.92131, 49.39993; 7.16241, 49.00102",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:45.021075Z,"Somalia: 13 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 13 people were displaced from Jariiban, Mudug towards Bossaso, Bari, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228732,Somalia,SOM,10.817765,48.86792,"[10.817765, 48.86792]",Recommended figure,Disaster,total,12,2025-08-30,2025-08-24,2025-08-30,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Bossaso, Bari, Somalia","10.71422, 48.33591; 10.92131, 49.39993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:44.941763Z,"Somalia: 12 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced from Badhan, Sanaag towards Bossaso, Bari, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228731,Somalia,SOM,10.2117,49.45379,"[10.2117, 49.45379]",Recommended figure,Disaster,total,19,2025-08-30,2025-08-24,2025-08-30,2025,32965,Somalia: Drought - Bari - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Qardho, Bari, Somalia","10.92131, 49.39993; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:44.859321Z,"Somalia: 19 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 19 people were displaced from Qardho, Bari towards Bossaso, Bari, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228730,Somalia,SOM,11.294265,50.096695,"[11.294265, 50.096695]",Recommended figure,Disaster,total,10,2025-08-30,2025-08-24,2025-08-30,2025,32965,Somalia: Drought - Bari - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Caluula, Bari, Somalia","10.92131, 49.39993; 11.66722, 50.79346",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:44.788050Z,"Somalia: 10 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 10 people were displaced from Caluula, Bari towards Bossaso, Bari, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228729,Somalia,SOM,10.14761,46.68854,"[10.14761, 46.68854]",Recommended figure,Disaster,total,9,2025-08-30,2025-08-24,2025-08-30,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Afweyn, Sanaag, Somalia","10.14761, 46.68854",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:44.717841Z,"Somalia: 9 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 9 people were displaced from and towards Ceel Afweyn, Sanaag , arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228728,Somalia,SOM,0.5909,41.78618,"[0.5909, 41.78618]",Recommended figure,Conflict,total,112,2025-08-30,2025-08-24,2025-08-30,2025,39540,Somalia: Unclear/Unknown - Lower Juba - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia","0.5909, 41.78618",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:44.657018Z,"Somalia: 112 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 112 people were displaced from and towards Afmadow, Lower Juba , arriving in the week of 24 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228727,Somalia,SOM,10.207754999999999,50.106065,"[10.207754999999999, 50.106065]",Recommended figure,Disaster,total,18,2025-08-30,2025-08-24,2025-08-30,2025,32965,Somalia: Drought - Bari - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bandarbeyla, Bari, Somalia; Bossaso, Bari, Somalia","9.4942, 50.8122; 10.92131, 49.39993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:44.592260Z,"Somalia: 18 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced from Bandarbeyla, Bari towards Bossaso, Bari, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228725,Somalia,SOM,10.2117,49.45379,"[10.2117, 49.45379]",Recommended figure,Conflict,total,5,2025-08-30,2025-08-24,2025-08-30,2025,39538,Somalia: Unclear/Unknown - Bari - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Qardho, Bari, Somalia","10.92131, 49.39993; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:35.867767Z,"Somalia: 5 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Bossaso, Bari towards Qardho, Bari, arriving in the week of 24 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228724,Somalia,SOM,10.335239999999999,49.110935,"[10.335239999999999, 49.110935]",Recommended figure,Disaster,total,17,2025-08-30,2025-08-24,2025-08-30,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Dhahar, Sanaag, Somalia","10.92131, 49.39993; 9.74917, 48.82194",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:35.810845Z,"Somalia: 17 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 17 people were displaced from Dhahar, Sanaag towards Bossaso, Bari, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228723,Somalia,SOM,9.74917,48.82194,"[9.74917, 48.82194]",Recommended figure,Disaster,total,44,2025-08-30,2025-08-24,2025-08-30,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Dhahar, Sanaag, Somalia","9.74917, 48.82194",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:35.752024Z,"Somalia: 44 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 44 people were displaced from and towards Dhahar, Sanaag , arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228722,Somalia,SOM,2.81513,42.84011,"[2.81513, 42.84011]",Recommended figure,Disaster,total,9,2025-08-30,2025-08-24,2025-08-30,2025,32966,Somalia: Drought - Bay - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Qansax Dheere, Bay, Somalia","2.81513, 42.84011",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:35.697764Z,"Somalia: 9 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 9 people were displaced from and towards Qansax Dheere, Bay , arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228721,Somalia,SOM,3.651675,45.57253,"[3.651675, 45.57253]",Recommended figure,Disaster,total,8,2025-08-30,2025-08-24,2025-08-30,2025,32969,Somalia: Drought - Hiraan - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bulo Burto, Hiiraan, Somalia; Jalalaqsi, Hiiraan, Somalia","3.90006, 45.53233; 3.40329, 45.61273",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:35.648515Z,"Somalia: 8 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 8 people were displaced from Jalalaqsi, Hiraan towards Bulo Burto, Hiraan, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228720,Somalia,SOM,3.90006,45.53233,"[3.90006, 45.53233]",Recommended figure,Conflict,total,7,2025-08-30,2025-08-24,2025-08-30,2025,39536,Somalia: Unclear/Unknown - Hiraan - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Bulo Burto, Hiiraan, Somalia","3.90006, 45.53233",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T07:08:35.593712Z,"Somalia: 7 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced from and towards Bulo Burto, Hiraan , arriving in the week of 24 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228719,Somalia,SOM,10.72907,49.047805,"[10.72907, 49.047805]",Recommended figure,Disaster,total,15,2025-08-30,2025-08-24,2025-08-30,2025,32975,Somalia: Drought - Sanaag - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Laasqoray, Sanaag, Somalia","10.92131, 49.39993; 10.53683, 48.69568",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T07:08:35.534325Z,"Somalia: 15 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced from Laasqoray, Sanaag towards Bossaso, Bari, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
228717,Somalia,SOM,3.2947463499999996,46.4286591,"[3.2947463499999996, 46.4286591]",Recommended figure,Conflict,total,28,2025-08-30,2025-08-24,2025-08-30,2025,39537,Somalia: Unclear/Unknown - Middle Shabelle - 01/08/2025,,,2025-08-01,2025-08-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Adan Yabaal, Middle Shabelle, Somalia; Cadale, Middle Shabele, Somalia","3.4987527, 46.5933382; 3.09074, 46.26398",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:35.414923Z,"Somalia: 28 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 28 people were displaced from Adan Yabaal, Middle Shabelle towards Cadale, Middle Shabelle, arriving in the week of 24 August 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
228716,Somalia,SOM,3.2059699999999998,42.557685000000006,"[3.2059699999999998, 42.557685000000006]",Recommended figure,Disaster,total,20,2025-08-30,2025-08-24,2025-08-30,2025,32966,Somalia: Drought - Bay - 01/08/2025,,,2025-08-01,2025-08-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia; Doolow, Gedo, Somalia","2.40941, 42.97458; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T07:08:35.348650Z,"Somalia: 20 displacements, 24 August - 30 August. According to Protection and Return Monitoring Network (PRMN), a total of 20 people were displaced from Diinsoor, Bay towards Doolow, Gedo, arriving in the week of 24 August 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
